time,Ohms,I,Tvti,Tsample,angle,Hdigit,Hanalog
10419.920985,-0.0008125,0.0001,122.463,129.459,0,3.9999,4.0349
10422.375126,-0.001025,0.0001,122.465,129.463,0,3.9999,4.0349
10424.829266,0.00137083333333,0.0001,122.523,129.477,0,3.9999,4.035
10427.280406,7.08333333333e-05,0.0001,122.572,129.479,0,3.9999,4.0349
10429.729546,0.000291666666667,0.0001,122.62,129.493,0,3.9999,4.0349
10432.179687,-0.001975,0.0001,122.65,129.507,0,3.9999,4.0349
10434.631827,0.0013875,0.0001,122.71,129.519,0,3.9999,4.0349
10437.083967,-0.000129166666667,0.0001,122.742,129.529,0,3.9999,4.0349
10439.536107,-0.000791666666667,0.0001,122.782,129.535,0,3.9999,4.0349
10441.983247,-0.000991666666667,0.0001,122.815,129.546,0,3.9999,4.0349
10444.433387,-0.000845833333333,0.0001,122.864,129.563,0,3.9999,4.0349
10446.882527,0.001025,0.0001,122.909,129.571,0,3.9999,4.0348
10449.325667,0.000375,0.0001,122.937,129.586,0,3.9999,4.0348
10451.777807,-0.000695833333333,0.0001,123.001,129.595,0,3.9999,4.0348
10454.224947,0.000304166666667,0.0001,123.024,129.599,0,3.9999,4.0348
10456.673087,0.00179583333333,0.0001,123.067,129.613,0,3.9999,4.0349
10459.123228,-0.00045,0.0001,123.114,129.624,0,3.9999,4.0349
10461.572368,0.0008,0.0001,123.138,129.64,0,3.9999,4.0349
10464.020508,-0.0010875,0.0001,123.167,129.646,0,3.9999,4.0348
10466.467648,0.000575,0.0001,123.224,129.662,0,3.9999,4.0349
10468.917788,0.0007625,0.0001,123.257,129.67,0,3.9999,4.0349
10471.366928,-0.000833333333333,0.0001,123.311,129.686,0,3.9999,4.0348
10473.832069,-0.000341666666667,0.0001,123.352,129.695,0,3.9999,4.0348
10476.267208,0.00125,0.0001,123.356,129.713,0,3.9999,4.0348
10478.715348,0.0024,0.0001,123.425,129.724,0,3.9999,4.0349
10481.165488,-0.00146666666667,0.0001,123.475,129.734,0,3.9999,4.0348
10483.615629,-0.000558333333333,0.0001,123.506,129.748,0,3.9999,4.0348
10486.068769,-0.000454166666667,0.0001,123.541,129.758,0,3.9999,4.0348
10488.526909,0.000345833333333,0.0001,123.608,129.778,0,3.9999,4.0349
10490.967049,0.000316666666667,0.0001,123.64,129.79,0,3.9999,4.0348
